time,normalised_flux,tau
87529.90990990991,0.9984590317865514,0.3730364828828829
87579.42942942944,0.9984868501052557,0.3740902582582582
87628.94894894895,0.9985141663998525,0.3751440336336336
87678.46846846846,0.9985409897572786,0.37619780900900895
87727.98798798799,0.9985673291101993,0.37725158438438433
87777.50750750751,0.9985931932410166,0.37830535975975965
87827.02702702703,0.9986185907860415,0.3793591351351351
87876.54654654654,0.9986435302394489,0.3804129105105104
87926.06606606607,0.9986680199574487,0.3814666858858858
87975.58558558559,0.9986920669044979,0.38252046126126116
88025.1051051051,0.9987156797361404,0.38357423663663653
88074.62462462463,0.998738866390657,0.38462801201201197
88124.14414414414,0.9987616345728072,0.38568178738738734
88173.66366366367,0.9987839918550474,0.3867355627627627
88223.18318318318,0.9988059456809177,0.3877893381381381
88272.7027027027,0.9988275033684815,0.38884311351351347
88322.22222222222,0.9988486721136577,0.3898968888888888
88371.74174174175,0.9988694589937424,0.39095066426426417
88421.26126126126,0.9988898707167404,0.3920044396396396
88470.78078078078,0.9989099134671742,0.393058215015015
88520.3003003003,0.9989295944239103,0.3941119903903903
88569.81981981982,0.9989489201249426,0.3951657657657657
88619.33933933933,0.9989678969959539,0.396219541141141
88668.85885885886,0.9989865313531465,0.3972733165165164
88718.37837837837,0.9990048294062359,0.3983270918918918
88767.8978978979,0.9990227972613084,0.39938086726726724
88817.41741741743,0.9990404409237601,0.4004346426426426
88866.93693693694,0.9990577663011555,0.401488418018018
88916.45645645645,0.9990747786472918,0.4025421933933933
88965.97597597598,0.999091483620311,0.4035959687687687
89015.4954954955,0.9991078870176061,0.40464974414414406
89065.01501501501,0.9991239942944358,0.4057035195195194
89114.53453453453,0.9991398108132515,0.4067572948948948
89164.05405405405,0.9991553418461222,0.4078110702702702
89213.57357357358,0.9991705925772534,0.40886484564564557
89263.09309309309,0.999185568105439,0.4099186210210209
89312.6126126126,0.9992002734465535,0.41097239639639627
89362.13213213213,0.9992147135230544,0.4120261717717717
89411.65165165166,0.9992288920564206,0.4130799471471471
89461.17117117117,0.9992428145501697,0.4141337225225225
89510.6906906907,0.9992564856365682,0.41518749789789783
89560.2102102102,0.9992699098700693,0.4162412732732732
89609.72972972973,0.9992830917294527,0.4172950486486486
89659.24924924925,0.9992960356200061,0.4183488240240239
89708.76876876877,0.9993087458757454,0.4194025993993993
89758.28828828828,0.9993212267615419,0.4204563747747747
89807.80780780781,0.99933348247533,0.4215101501501501
89857.32732732732,0.9993455171503012,0.4225639255255254
89906.84684684685,0.9993573348570441,0.4236177009009008
89956.36636636636,0.9993689385788479,0.42467147627627616
90005.88588588589,0.9993803323869647,0.4257252516516516
90055.40540540541,0.9993915204445059,0.4267790270270269
90104.92492492493,0.9994025064844902,0.4278328024024024
90154.44444444444,0.9994132941782546,0.4288865777777777
90203.96396396396,0.9994238871372286,0.4299403531531531
90253.48348348349,0.9994342889147221,0.4309941285285284
90303.003003003,0.9994445030077269,0.4320479039039038
90352.52252252251,0.9994545328586641,0.4331016792792792
90402.04204204204,0.9994643818572125,0.4341554546546546
90451.56156156157,0.9994740533420418,0.4352092300300299
90501.08108108108,0.9994835500928396,0.4362630054054053
90550.60060060059,0.9994928747041267,0.4373167807807807
90600.12012012012,0.9995020309518847,0.438370556156156
90649.63963963964,0.9995110218880057,0.4394243315315315
90699.15915915916,0.999519850513007,0.4404781069069068
90748.67867867868,0.9995285197773591,0.44153188228228224
90798.1981981982,0.9995370325828807,0.4425856576576576
90847.71771771772,0.9995453917842282,0.443639433033033
90897.23723723723,0.9995536001902372,0.4446932084084083
90946.75675675676,0.9995616605653576,0.4457469837837837
90996.27627627627,0.9995695756310492,0.446800759159159
91045.7957957958,0.9995773480010658,0.4478545345345344
91095.31531531531,0.9995849793609821,0.4489083099099098
91144.83483483484,0.9995924729364528,0.4499620852852852
91194.35435435435,0.9995998312205228,0.4510158606606605
91243.87387387388,0.9996070566636258,0.452069636036036
91293.3933933934,0.9996141516746956,0.4531234114114113
91342.91291291291,0.9996211186223435,0.4541771867867867
91392.43243243243,0.9996279598359695,0.4552309621621621
91441.95195195195,0.9996346776069137,0.4562847375375375
91491.47147147148,0.9996412741896072,0.45733851291291283
91540.99099099099,0.9996477518026831,0.4583922882882882
91590.5105105105,0.9996541126301137,0.4594460636636636
91640.03003003003,0.9996603582849974,0.4604998390390389
91689.54954954956,0.9996664910209797,0.4615536144144143
91739.06906906907,0.9996725130185115,0.4626073897897897
91788.58858858858,0.9996784262821141,0.4636611651651651
91838.1081081081,0.99968423278261,0.4647149405405404
91887.62762762763,0.9996899344580302,0.46576871591591584
91937.14714714715,0.999695533214563,0.4668224912912912
91986.66666666667,0.9997010309275551,0.4678762666666666
92036.18618618618,0.9997064294423936,0.4689300420420419
92085.70570570571,0.9997117305755202,0.46998381741741735
92135.22522522522,0.9997169361153129,0.4710375927927927
92184.74474474475,0.9997220475654977,0.4720913681681681
92234.26426426426,0.9997270664415303,0.4731451435435434
92283.78378378379,0.9997319946783673,0.4741989189189188
92333.3033033033,0.9997368339180379,0.4752526942942942
92382.82282282283,0.999741585775225,0.4763064696696696
92432.34234234234,0.9997462518380642,0.47736024504504493
92481.86186186186,0.9997508336689293,0.4784140204204203
92531.38138138139,0.9997553328052453,0.47946779579579574
92580.9009009009,0.9997597507602466,0.4805215711711711
92630.42042042041,0.9997640890237355,0.48157534654654643
92679.93993993994,0.9997683490629629,0.4826291219219218
92729.45945945947,0.999772532222913,0.48368289729729724
92778.97897897898,0.9997766392440919,0.4847366726726726
92828.49849849849,0.9997806720507965,0.48579044804804794
92878.01801801802,0.9997846319887291,0.4868442234234233
92927.53753753754,0.9997885203818395,0.4878979987987987
92977.05705705706,0.9997923385330428,0.488951774174174
93026.57657657657,0.9997960877248695,0.4900055495495494
93076.0960960961,0.9997997692201834,0.4910593249249248
93125.61561561562,0.9998033842628323,0.4921131003003002
93175.13513513513,0.9998069340783918,0.49316687567567563
93224.65465465466,0.9998104198747487,0.494220651051051
93274.17417417417,0.9998138428429133,0.49527442642642633
93323.6936936937,0.9998172041576019,0.4963282018018017
93373.21321321321,0.9998205049779407,0.497381977177177
93422.73273273274,0.9998237459809663,0.4984357525525525
93472.25225225225,0.999826927876371,0.49948952792792783
93521.77177177178,0.9998300522788508,0.5005433033033032
93571.29129129129,0.9998331202356818,0.5015970786786785
93620.81081081081,0.9998361327775342,0.502650854054054
93670.33033033033,0.9998390909191365,0.5037046294294293
93719.84984984985,0.9998419956596947,0.5047584048048047
93769.36936936938,0.9998448479835162,0.5058121801801801
93818.88888888889,0.9998476488605108,0.5068659555555555
93868.4084084084,0.9998503992467453,0.5079197309309309
93917.92792792793,0.9998531000849454,0.5089735063063062
93967.44744744746,0.9998557523050644,0.5100272816816815
94016.96696696697,0.9998583568248247,0.511081057057057
94066.48648648648,0.9998609145502327,0.5121348324324324
94116.006006006,0.9998634256082142,0.5131886078078077
94165.52552552553,0.9998658910506637,0.514242383183183
94215.04504504504,0.9998683119725472,0.5152961585585585
94264.56456456456,0.9998706891844096,0.5163499339339338
94314.08408408408,0.99987302348363,0.5174037093093091
94363.60360360361,0.9998753156548021,0.5184574846846846
94413.12312312312,0.9998775664701802,0.51951126006006
94462.64264264265,0.999879776690018,0.5205650354354354
94512.16216216216,0.9998819470630163,0.5216188108108107
94561.68168168169,0.9998840783267008,0.5226725861861861
94611.2012012012,0.9998861712078166,0.5237263615615615
94660.72072072072,0.9998882264227604,0.5247801369369368
94710.24024024024,0.9998902446779465,0.5258339123123122
94759.75975975976,0.9998922266702136,0.5268876876876876
94809.27927927928,0.9998941723346968,0.527941463063063
94858.7987987988,0.9998960828712374,0.5289952384384383
94908.31831831831,0.9998979589182158,0.5300490138138136
94957.83783783784,0.9998998011012669,0.5311027891891891
95007.35735735735,0.9999016100356639,0.5321565645645644
95056.87687687688,0.9999033863266303,0.5332103399399399
95106.39639639639,0.9999051305696103,0.5342641153153153
95155.91591591592,0.999906843350594,0.5353178906906906
95205.43543543544,0.9999085252464424,0.536371666066066
95254.95495495496,0.999910176825172,0.5374254414414413
95304.47447447447,0.99991179864628,0.5384792168168167
95353.993993994,0.9999133912610146,0.5395329921921921
95403.51351351352,0.9999149552127415,0.5405867675675675
95453.03303303303,0.9999164909160179,0.5416405429429428
95502.55255255254,0.9999179986295844,0.5426943183183182
95552.07207207207,0.9999194791159571,0.5437480936936936
95601.5915915916,0.9999209328680211,0.5448018690690689
95651.11111111111,0.9999223603705482,0.5458556444444442
95700.63063063064,0.9999237621004815,0.5469094198198197
95750.15015015015,0.9999251385271524,0.5479631951951952
95799.66966966967,0.9999264901125914,0.5490169705705705
95849.18918918919,0.9999278173116912,0.5500707459459458
95898.70870870871,0.9999291205725588,0.5511245213213212
95948.22822822822,0.9999304003366506,0.5521782966966966
95997.74774774775,0.9999316570391386,0.5532320720720719
96047.26726726726,0.9999328911090724,0.5542858474474474
96096.78678678679,0.9999341029696642,0.5553396228228227
96146.3063063063,0.9999352928226054,0.5563933981981981
96195.82582582583,0.9999364610425646,0.5574471735735734
96245.34534534534,0.9999376081578999,0.5585009489489487
96294.86486486487,0.9999387345519212,0.5595547243243242
96344.38438438438,0.9999398406019381,0.5606084996996996
96393.9039039039,0.9999409266793686,0.561662275075075
96443.42342342343,0.9999419931499552,0.5627160504504504
96492.94294294294,0.9999430403740095,0.5637698258258258
96542.46246246246,0.9999440687065873,0.5648236012012011
96591.98198198198,0.999945078497679,0.5658773765765764
96641.50150150151,0.9999460700924261,0.5669311519519518
96691.02102102102,0.9999470438312836,0.5679849273273272
96740.54054054053,0.9999480000503183,0.5690387027027026
96790.06006006006,0.9999489390812759,0.570092478078078
96839.57957957959,0.9999498607460462,0.5711462534534533
96889.0990990991,0.9999507656592116,0.5722000288288287
96938.61861861861,0.9999516541972285,0.573253804204204
96988.13813813814,0.9999525266588078,0.5743075795795795
97037.65765765766,0.9999533833382991,0.5753613549549548
97087.17717717717,0.9999542245258394,0.5764151303303303
97136.6966966967,0.9999550505075838,0.5774689057057056
97186.21621621621,0.9999558615658137,0.578522681081081
97235.73573573574,0.9999566579791264,0.5795764564564564
97285.25525525525,0.9999574400226379,0.5806302318318317
97334.77477477478,0.9999582079681192,0.581684007207207
97384.29429429429,0.9999589620841717,0.5827377825825825
97433.81381381382,0.9999597026364304,0.5837915579579579
97483.33333333333,0.9999604298876592,0.5848453333333332
97532.85285285285,0.999961144098021,0.5858991087087085
97582.37237237237,0.9999618455251869,0.586952884084084
97631.8918918919,0.9999625344245116,0.5880066594594594
97681.41141141142,0.9999632105568937,0.5890604348348347
97730.93093093093,0.9999638741351313,0.5901142102102102
97780.45045045044,0.9999645257074253,0.5911679855855855
97829.96996996997,0.9999651654948627,0.5922217609609609
97879.4894894895,0.999965793715375,0.5932755363363362
97929.00900900901,0.9999664105839408,0.5943293117117115
97978.52852852852,0.9999670163126535,0.595383087087087
98028.04804804805,0.9999676111108711,0.5964368624624624
98077.56756756757,0.999968195185337,0.5974906378378377
